seiban,fX,fY,prefectures
SN-997：（株）梅田商店 生コン工場：BP他社プラント　ＤＳＦ－１６７,139.71822,35.73514,13東京都
SN-709：西松建設（株）　東中野シールド：ＧＥＯ－ＴＯＭ－１００Ｘ２台,139.75363,35.694,13東京都
SN1007：五洋建設（株）　本社：５００ＴＯＮセメントサイロ,139.74548,35.7039,13東京都
SN0980：吉田建材（株）　東京若洲工場：BP他社プラント　ＤＳＦ－２７５　ＳＩＴＢ　ADV,139.83192,35.63023,13東京都
SN1036：日本強力コンクリート工業（株）　若洲工場：BP他社プラント　ＤＳＦ－３３０,139.83192,35.63023,13東京都
SN-837：関東宇部コンクリート工業（株）　豊洲工場：BP他社プラント　ＳＬ－Ｆｕｚｉｃ,139.79977,35.65243,13東京都
SN1031：日本ヒューム（株）：下水スラグ 貯蔵サイロ,139.8535,35.65099,13東京都
SN1847：（株）東伸コーポレーション：BP他社プラント　DASH-Hyper330 ミキサ入替 DSH-330,139.53156,35.41815,14神奈川県
ZZ0687：平川宇部生コンクリート（株）：BP他社プラント,139.72307,35.22615,14神奈川県
ZZ0688：細野コンクリート（株）：BP他社プラント,139.46135,35.49329,14神奈川県
ZZ0689：真鶴生コンクリート（株）：BP他社プラント,139.1324,35.15996,14神奈川県
ZZ0677：山一興産（株）　相模工場：BP他社プラント,139.42937,35.50129,14神奈川県
ZZ0678：神奈川秩父レミコン（株）：BP他社プラント,139.60339,35.61206,14神奈川県
ZZ0679：（有）大津小型生コン：BP他社プラント,139.10478,35.34583,14神奈川県
ZZ0680：神奈川菱光コンクリート（株）：BP他社プラント,139.7383,35.52211,14神奈川県
ZZ0681：共栄生コン（株）：BP他社プラント,139.37639,35.37192,14神奈川県
ZZ0682：川崎宇部生コンクリート（株）：BP他社プラント,139.71593,35.53503,14神奈川県
ZZ0690：（株）横山生コンクリート：BP他社プラント,139.51865,35.61073,14神奈川県
ZZ0691：横須賀生コンクリート（株）：BP他社プラント,139.63277,35.2991,14神奈川県
ZZ0692：横浜コンクリート（株）：BP他社プラント,139.60648,35.45303,14神奈川県
ZZ0693：（有）佐藤建材：BP他社プラント,139.37881,35.54788,14神奈川県
ZZ0694：山一興産（株）　横浜工場：BP他社プラント,139.64546,35.53196,14神奈川県
ZZ0705：横浜エスオーシー（株）　横浜工場：BP他社プラント,139.67294,35.48143,14神奈川県
ZZ0707：相武生コン（株）　横浜工場：BP他社プラント,139.46646,35.49636,14神奈川県
SB3197：二葉建設（株）　山北工場：DASH-H275EvoⅢ-150R-ULT　TRIU　DSH-275,139.07455,35.35614,14神奈川県
ZZ2987：（株）松倉建材店：BP他社プラント,139.42038,35.5508,14神奈川県
SB3215：（株）多摩　川崎工場：DASH-H330EvoⅣ150H-TRIU　No2工場　DSH-330,139.60913,35.61272,14神奈川県
ZZ1122：（株）石井建材：BP他社プラント,139.49719,35.38136,14神奈川県
SB2964：厚木生コン（株）：DASH-275EvoG-ITB　ＳＩＴＢ　ADV,139.37451,35.46459,14神奈川県
SB2509：（有）高橋建材：ＲＡIV－２０ＥＸ－３００Ｐ－７　ＳＩＴＢ　（旧_湘南コンクリート),139.65909,35.19533,14神奈川県
ZZ2943：（株）丸晶産業　新横浜工場：BP他社プラント,139.60132,35.49852,14神奈川県
SN1950：（有）山田建材店：BP他社プラント　DASH-Hyper-130,139.30304,35.40063,14神奈川県
SB3295：野方菱光（株）　大洞工場：DASH-H225EvoⅡ110T-ADV　ADV,139.16405,35.57151,14神奈川県
SN1270：（株）金子コンクリート：BP他社プラント　ＤＳＦ－２７５　ミキサ入替,139.64944,35.365,14神奈川県
SN1064：関東宇部コンクリート工業（株）　横浜工場：BP他社プラント　KYC KBHS-6000 スーパーaxｃ2,139.62875,35.4066,14神奈川県
SN1231：（株）大陽コンクリート：BP他社プラント　DSF-330 Superit'-B　ＳＩＴＢ,139.75061,35.53195,14神奈川県
ZB0006：三和石産（株）　藤沢工場：BP他社プラント　カメラ,139.44118,35.39871,14神奈川県
SB6787：（株）オガワ：Ｓ２ｄ－１００Ｐ－５Ｔ,139.60371,35.45909,14神奈川県
SB6945：三井住友・肥後・入江JV　相模原トンネル作業所：Ｔ－ＴＯＭ－５０Ｐ,139.40907,35.53306,14神奈川県
SN1510：宮松エスオーシー（株）　川崎工場：BP他社プラント　DASH-200N-330ミキサ入替　TRIU　200N-330,139.63794,35.59198,14神奈川県
SN1548：関東宇部コンクリート工業（株）　相模原工場：BP他社プラント　DASH-200N-330及びTRINITY TRI　200N-330,139.36375,35.59072,14神奈川県
SN1245：ＯＳ有限責任事業組合：BP他社プラント（太平洋）：WMT-R2500　SITB,139.14508,35.28581,14神奈川県
SN1295：東京エスオーシー（株）　横浜工場：BP他社プラント（IHI）　IDセンサ追加工事　200N-330　TRI,139.58269,35.3485,14神奈川県
SN1362：（株）多摩　川崎工場：BP他社プラント　DASH-330RAV175R-TRIU　No1工場,139.60913,35.61272,14神奈川県
SN1398：（株）津久井建材店：BP他社プラント　N125・it’s-B Plus操作盤入替　ITBP　200N-125,139.43826,35.47889,14神奈川県
SB3007：（株）大和田商店　生コンクリート工場：ＢＰＵ－１６７ＰＮＬＴ　ＤＳＦ－１６７ ITBJ,139.54201,35.52398,14神奈川県
SN1037：関東宇部コンクリート工業（株）　溝の口工場：BP他社プラント　DSF330　ADV　SLA,139.62462,35.59013,14神奈川県
SN1837：（株）藤川商店：BP他社プラント　DASH-Hyper130＋TRIU DSH-130,139.36565,35.432,14神奈川県
SB3181：中井生コン（株）：DASH-H225EvoⅡ-110R　DSH-225,139.22093,35.31929,14神奈川県
SN-563：東京鋪装工業（株）　綾瀬工場技術試験所：ＳＦ－１００ミキサ,139.41499,35.4492,14神奈川県
ZZ2635：（株）長澤商店：BP他社プラント,139.19226,35.38092,14神奈川県
ZZ2636：（有）中野島建材：BP他社プラント,139.60591,35.6135,14神奈川県
ZZ2637：（有）蛭田商店：BP他社プラント,139.40181,35.38778,14神奈川県
ZZ2638：（有）本田建材：BP他社プラント,139.38081,35.48079,14神奈川県
ZZ2639：前田工業（株）：BP他社プラント,139.33908,35.35872,14神奈川県
ZZ2640：丸栄建材（株）：BP他社プラント,139.62483,35.56839,14神奈川県
ZZ2641：（株）三堀建材：BP他社プラント,139.41537,35.37219,14神奈川県
ZZ2642：蓑島興業（株）：BP他社プラント,139.26212,35.35542,14神奈川県
ZZ2643：森島建興（株）　戸塚コンクリート工場：BP他社プラント,139.54984,35.39812,14神奈川県
ZZ2644：（有）山崎産業：BP他社プラント,139.1553,35.61099,14神奈川県
ZZ2611：（株）青木建材店：BP他社プラント,139.55511,35.42104,14神奈川県
ZZ2612：（有）青戸建材店：BP他社プラント,139.50935,35.5794,14神奈川県
ZZ2613：（有）旭屋：BP他社プラント,139.45738,35.47839,14神奈川県
ZZ2615：（有）石川商店　溝ノ口工場：BP他社プラント,139.6095,35.58719,14神奈川県
ZZ2616：（株）石塚建材：BP他社プラント,139.60429,35.61051,14神奈川県
ZZ2617：（有）市川金物店：BP他社プラント,139.30806,35.59053,14神奈川県
ZZ2618：伊藤建材（有）：BP他社プラント,139.55212,35.47864,14神奈川県
ZZ2619：（株）内田商店：BP他社プラント,139.31453,35.47033,14神奈川県
ZZ2620：（株）内山アドバンス　横浜：BP他社プラント,139.63658,35.53225,14神奈川県
ZZ2614：（有）旭屋伊藤商店：BP他社プラント,139.30342,35.39982,14神奈川県
ZZ2621：（株）内山アドバンス　磯子工場：BP他社プラント,139.62842,35.40736,14神奈川県
ZZ2622：（有）オザワ：BP他社プラント,139.20529,35.37025,14神奈川県
ZZ2623：（株）小沢商店：BP他社プラント,139.50558,35.49451,14神奈川県
ZZ2624：小野田商店：BP他社プラント,139.40182,35.41765,14神奈川県
ZZ2625：（有）金井産業：BP他社プラント,139.34143,35.5405,14神奈川県
ZZ2626：小石川商店（有）：BP他社プラント,139.5983,35.4406,14神奈川県
ZZ2627：（株）高昭産業：BP他社プラント,139.7162,35.50278,14神奈川県
ZZ2628：小梅商事（有）：BP他社プラント,139.59579,35.41532,14神奈川県
ZZ2629：（株）小島商店：BP他社プラント,139.36734,35.45782,14神奈川県
ZZ2630：（株）坂本茂商店：BP他社プラント,139.64783,35.52418,14神奈川県
ZZ2631：（有）佐藤建材：BP他社プラント,139.45915,35.44483,14神奈川県
ZZ2632：新和商事（株）：BP他社プラント,139.55756,35.49456,14神奈川県
ZZ2633：（株）ティーエムスリー：BP他社プラント,139.55132,35.51987,14神奈川県
ZZ2634：（株）トーホー：BP他社プラント,139.40764,35.48864,14神奈川県
ZZ2245：イイダブレンド（株）　工場：BP他社プラント,139.70084,35.50265,14神奈川県
ZZ2246：（株）内山トクヤマ生コン：BP他社プラント,139.78528,35.52028,14神奈川県
ZZ2247：神奈川菱光コンクリート（株）　営業部：BP他社プラント,139.67294,35.48143,14神奈川県
ZZ2248：中泉商事（株）　泉谷生コン：BP他社プラント,139.15726,35.35029,14神奈川県
ZZ2249：（株）扶桑生コン　工場：BP他社プラント,139.51326,35.3306,14神奈川県
ZZ2250：（株）松倉建材店　工場：BP他社プラント,139.42038,35.5508,14神奈川県
SB2227：（株）和田砂利商会：Ⅳ－２０Ｐ－３００Ｐ－９,139.64502,35.52831,14神奈川県
SB2992：第一コンクリート（株）　本牧工場：DASH-330S2,139.67908,35.4249,14神奈川県
SB2973：溝口瀬谷レミコン（株）　溝ノ口レミコン工場：DASH-330C2-ITB　HTDF720605DX　SITB,139.60591,35.6135,14神奈川県
SB2801：（株）上村建材：ＮＲＡⅡ－１０ＦＶ－１５０Ｐ　CTF　DSH167,139.20302,35.38337,14神奈川県
SB2802：箱根セントラル生コン（株）：ＳＲＡⅣ－１８ＦＶ－３００Ｐ ITBR,139.00092,35.27657,14神奈川県
SB2579：首都圏オールナイトナマコンエキスプレス（株）：ＮＲＡⅢ－１２ＦＶ－２００Ｐ,139.29938,35.36993,14神奈川県
SB2779：（株）岸田：ＮＲＡⅡ－６ＶⅡ－２００Ｐ　CTF,139.6445,35.54737,14神奈川県
SB2921：（有）神中産業：DASH-175F-VⅡ　CTF,139.56879,35.46408,14神奈川県
SN2053：（株）ダイセキ環境ソリューション　横浜生麦リサイクルセンター：FSF-4500,139.67413,35.49282,14神奈川県
SN1490：草川沼家生コン（株）：BP他社プラント　DASH-200N330ミキサ入替　200N-330,139.68404,35.24743,14神奈川県
SN1492：エスオーエンジニアリング（株）：固化材生産設備,139.67294,35.48143,14神奈川県
SN1441：第一コンクリート（株）　相模原工場：BP他社プラント　エヤーブラスター増設改造　DSF-275,139.3503,35.57575,14神奈川県
SN1512：港北菱光コンクリート工業（株）：BP他社プラント　骨材ゲート入替　KB0044,139.59019,35.52703,14神奈川県
ZZ2954：西東京相模生コンクリート（株）　本社工場：BP他社プラント,139.35124,35.57144,14神奈川県
SN2008：（株）デイ・シイ　川崎工場：混和剤計量装置,139.72191,35.51282,14神奈川県
SN1359：中泉商事（株）：六価クロム還元中和装置,139.15727,35.35267,14神奈川県
SN1371：太陽湘南コンクリート（株）：BP他社プラント　aX2000取付工事,139.36314,35.34163,14神奈川県
SB7111：（株）永新建材：S2Sb2-110P-5T(J)　CTBⅡ,139.49809,35.40489,14神奈川県
SN1306：溝口瀬谷レミコン（株）　瀬谷レミコン工場：BP他社プラント　セメント貯蔵ビン増設及びセメント計量器入替工事　DSF-330,139.48012,35.50018,14神奈川県
SB7121：伊藤建材（有）　BeeMix：STb-50P-5T(J)　CTB,139.50397,35.44714,14神奈川県
SN-672：第一コンクリート（株）　横浜工場：BP他社プラント　パシフィックテクノス製操作盤PAT8100　1号プラント,139.57187,35.42673,14神奈川県
SN-673：第一コンクリート（株）　横浜工場：BP他社プラント　アイシスＥＸ盤　2号プラント,139.57187,35.42673,14神奈川県
SN-675：第一コンクリート（株）　港北工場：BP他社プラント　DSF-330,139.57246,35.5164,14神奈川県
SN-710：鶴見菱光（株）：BP他社プラント,139.67294,35.48143,14神奈川県
SN0928：桜ヶ丘生コン（株）：BP他社プラント　ＤＳＦ－１６７,139.45674,35.44371,14神奈川県
ZZ0722：新和コンクリート工業（株）　小出工場：BP他社プラント,138.93892,37.18747,15新潟県
ZZ0731：新潟県央生コン（株）：BP他社プラント,138.83167,37.61254,15新潟県
ZZ0733：藤関生コン（株）　柏崎工場：BP他社プラント,138.57487,37.3937,15新潟県
ZZ0736：（株）明星生コン　本社工場：BP他社プラント,137.92256,37.05919,15新潟県
ZB0125：デンカ工販（株）　亀田工場：BP他社プラント,139.03641,37.91613,15新潟県
SN1984：（株）元店生コン：BP他社プラント　DASH-Hｙper-167,138.87254,37.01981,15新潟県
SB2481：（株）カイハツ　新崎工場：ＮＲＡⅣ－２０Ｎ－３００Ｐ　ITBP,139.15324,37.91798,15新潟県
SB2892：十日町生コン（株）　本社工場：ＤＡＳＨ－１６７Ｃ２－ＩＴＢ　ITBR,138.73152,37.13792,15新潟県
SB2896：（有）志田・金新　本社工場：ＤＡＳＨ－１６７Ｂ２－ＩＴＢ,139.12419,37.92105,15新潟県
SB2850：新潟太平洋生コン（株）：ＤＡＳＨ－１６７Ｃ１　ITBF,138.95097,37.84919,15新潟県
SN1413：下越生コン建設（株）：BP他社プラント　it's-B Plus操作盤入替工事　ITBP,139.52074,38.09317,15新潟県
SB3225：エヌシー（株）：DASH-H225EvoⅡ110R-TRIU　DSH-225,138.81139,37.40881,15新潟県
ZZ2288：（株）高見澤　上越支店生コン工場：BP他社プラント,138.2836,37.19133,15新潟県
ZZ2290：津川新和生コン（株）　工場：BP他社プラント,139.47261,37.66863,15新潟県
ZZ2291：津南生コン（株）　工場：BP他社プラント,138.67255,37.02682,15新潟県
ZZ2292：東頸生コン（株）　工場：BP他社プラント,138.50562,37.16504,15新潟県
